price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
6500,2006.0,ram 1500,good,8.0,gas,182937.0,automatic,pickup,white,,2019-04-09,64
6500,2005.0,chevrolet tahoe,good,8.0,gas,190479.0,automatic,SUV,brown,,2018-05-23,46
13490,2016.0,chrysler 300,good,6.0,gas,77983.0,automatic,sedan,grey,,2018-06-22,11
4995,2005.0,honda odyssey,good,6.0,gas,232960.0,automatic,mini-van,blue,,2018-09-09,27
5500,2003.0,acura tl,excellent,6.0,gas,91000.0,automatic,sedan,silver,,2018-08-30,27
4995,2005.0,ford explorer,good,6.0,gas,157712.0,automatic,SUV,red,,2018-11-12,3
5998,2009.0,nissan murano,good,6.0,gas,187614.0,automatic,SUV,purple,1.0,2018-06-22,48
8950,2007.0,chevrolet silverado 1500,good,8.0,gas,233034.0,automatic,pickup,grey,,2018-06-23,45
5495,2006.0,nissan altima,good,6.0,gas,146200.0,automatic,sedan,black,,2018-12-21,13
9850,2012.0,chevrolet camaro,good,6.0,gas,169700.0,automatic,coupe,black,,2018-06-03,11
4995,2002.0,ford f-150,good,6.0,gas,172127.0,automatic,truck,,,2018-09-20,60
4995,2007.0,nissan sentra,good,4.0,gas,142000.0,automatic,sedan,blue,,2018-08-02,38
4500,2007.0,chevrolet equinox,good,6.0,gas,149000.0,automatic,SUV,white,,2018-09-27,31
7950,2009.0,honda pilot,good,6.0,gas,140645.0,automatic,SUV,,1.0,2018-09-18,25
16000,2006.0,jeep wrangler,excellent,6.0,gas,112000.0,automatic,offroad,green,1.0,2018-07-25,14
5300,2010.0,toyota camry le,good,4.0,gas,200000.0,automatic,sedan,silver,,2018-09-22,12
2900,2003.0,toyota prius,good,4.0,hybrid,249800.0,automatic,sedan,silver,,2018-05-23,17
3500,2001.0,dodge dakota,good,6.0,gas,215000.0,automatic,pickup,green,,2019-02-22,42
4495,2012.0,nissan altima,excellent,4.0,gas,201741.0,automatic,sedan,silver,,2018-08-10,70
4395,2010.0,ford focus,excellent,4.0,gas,121485.0,automatic,sedan,silver,,2018-10-31,52
3000,2004.0,ford ranger,good,6.0,gas,160427.0,automatic,pickup,white,,2018-06-22,26
24000,2012.0,ram 1500,good,8.0,gas,26000.0,automatic,truck,,1.0,2018-09-09,67
26500,2014.0,chevrolet silverado 1500,excellent,8.0,gas,89000.0,automatic,truck,,1.0,2018-08-18,24
13900,2007.0,ford mustang,like new,8.0,gas,41000.0,automatic,coupe,,,2019-04-13,41
9900,2016.0,chevrolet malibu,good,4.0,gas,69000.0,automatic,sedan,,,2019-02-19,21
6900,2011.0,nissan altima,good,6.0,gas,107000.0,automatic,sedan,grey,,2018-12-02,61
4795,2009.0,honda civic,like new,4.0,gas,129353.0,automatic,sedan,blue,,2018-05-03,4
25500,2011.0,ford f-150,good,8.0,gas,33000.0,automatic,truck,brown,1.0,2018-09-24,57
14900,2011.0,chevrolet silverado 1500,good,8.0,gas,136000.0,automatic,pickup,black,1.0,2018-11-24,64
2500,2005.0,chevrolet colorado,good,4.0,gas,150000.0,automatic,truck,white,,2018-11-07,20
3900,2015.0,chevrolet camaro,excellent,6.0,gas,59500.0,automatic,convertible,red,,2018-08-23,19
17900,2010.0,toyota rav4,excellent,4.0,gas,130100.0,automatic,SUV,white,1.0,2018-11-17,12
22900,2018.0,ford edge,excellent,6.0,gas,28182.0,automatic,SUV,white,1.0,2018-08-20,44
2500,2005.0,hyundai sonata,fair,6.0,gas,221000.0,automatic,other,silver,,2018-09-04,66
3500,2015.0,ford explorer,excellent,6.0,gas,90000.0,automatic,SUV,red,,2018-07-17,5
3500,2015.0,ford explorer,excellent,6.0,gas,78620.0,automatic,SUV,,,2018-10-13,12
12000,2007.0,chevrolet silverado,excellent,8.0,gas,156000.0,automatic,truck,white,,2018-09-09,25
5500,2012.0,hyundai sonata,excellent,4.0,gas,107545.0,automatic,sedan,red,,2018-06-19,36
23000,2014.0,ford f150 supercrew cab xlt,good,6.0,gas,77994.0,other,pickup,orange,1.0,2018-09-10,20
5000,2007.0,honda pilot,good,6.0,gas,175800.0,automatic,SUV,black,1.0,2018-06-01,37
3500,2006.0,toyota sienna,good,6.0,gas,176110.0,automatic,mini-van,red,,2018-06-12,72
9000,2012.0,toyota sienna,like new,4.0,gas,136953.5,automatic,SUV,grey,,2018-08-10,123
18500,2007.0,chevrolet silverado,excellent,8.0,diesel,180000.0,automatic,truck,green,1.0,2018-08-27,49
8500,2012.0,chevrolet suburban,excellent,8.0,gas,127636.0,automatic,SUV,black,,2018-05-20,27
4900,2013.0,nissan sentra,good,4.0,gas,66000.0,manual,sedan,black,,2018-09-16,59
9989,2013.0,chevrolet cruze,excellent,4.0,gas,90710.0,automatic,sedan,silver,,2018-11-02,17
4500,2005.0,chrysler 300,like new,8.0,gas,121457.0,automatic,sedan,black,,2019-01-20,32
3500,2001.0,ford f-150,good,8.0,gas,195000.0,automatic,pickup,white,1.0,2018-12-24,19
19000,2005.0,chevrolet corvette,excellent,8.0,gas,57179.0,manual,convertible,,,2019-02-11,31
17995,2017.0,ford escape,excellent,4.0,gas,8900.0,automatic,SUV,grey,,2019-01-30,33
24000,2016.0,gmc sierra 1500,excellent,8.0,gas,70000.0,automatic,pickup,black,1.0,2018-12-16,50
14500,2017.0,dodge grand caravan,like new,6.0,gas,52000.0,automatic,offroad,white,,2019-01-31,42
6950,2008.0,ford expedition,good,8.0,gas,177000.0,automatic,SUV,blue,1.0,2018-07-13,1
17995,2018.0,chevrolet equinox,excellent,4.0,gas,26100.0,automatic,SUV,,,2019-01-11,8
2500,2001.0,ford mustang,good,6.0,gas,138000.0,manual,coupe,blue,,2018-05-03,35
25800,2014.0,chevrolet silverado 1500 crew,good,8.0,gas,73293.0,automatic,pickup,black,1.0,2018-10-03,98
22000,2012.0,ford f-150,good,6.0,gas,95000.0,automatic,truck,grey,1.0,2019-03-23,5
28000,2017.0,jeep wrangler unlimited,like new,6.0,gas,50055.0,automatic,SUV,purple,1.0,2018-09-05,40
2800,2008.0,jeep grand cherokee,fair,6.0,gas,170.0,automatic,SUV,silver,1.0,2018-12-04,64
7700,2008.0,bmw x5,good,8.0,gas,117426.0,automatic,wagon,,1.0,2018-10-18,42
27000,2016.0,ford f-250 super duty,excellent,8.0,gas,76547.0,automatic,truck,,1.0,2018-11-26,110
7900,2013.0,toyota corolla,excellent,4.0,gas,99600.0,automatic,sedan,blue,,2018-11-08,33
6450,2006.0,chevrolet silverado 1500,good,6.0,gas,158000.0,manual,pickup,white,1.0,2018-12-11,56
6500,2004.0,chevrolet tahoe,good,8.0,gas,104900.0,automatic,SUV,white,1.0,2018-05-27,75
17995,2012.0,chevrolet silverado 1500,like new,8.0,gas,137691.0,automatic,truck,grey,1.0,2018-12-02,6
26995,2015.0,chevrolet silverado 2500hd,like new,8.0,diesel,155900.0,automatic,pickup,white,1.0,2018-08-27,7
17800,2014.0,chevrolet camaro lt coupe 2d,good,6.0,gas,35896.0,automatic,coupe,silver,,2018-05-21,13
18995,2008.0,ram 2500,good,6.0,diesel,199483.0,automatic,truck,black,1.0,2018-05-13,33
27995,2015.0,chevrolet silverado 2500hd,like new,8.0,diesel,113812.0,automatic,truck,white,1.0,2019-03-28,36
25000,2013.0,ford f-150,excellent,8.0,gas,108884.0,automatic,truck,black,1.0,2018-05-08,45
4800,2003.0,chevrolet silverado,good,6.0,gas,165500.0,automatic,truck,black,,2019-02-02,22
21100,2017.0,chevrolet camaro lt coupe 2d,good,6.0,gas,20092.0,other,coupe,black,,2018-08-21,29
12999,2006.0,ford f-250,excellent,8.0,diesel,257000.0,automatic,pickup,white,1.0,2019-01-09,56
11980,2012.0,buick enclave,excellent,6.0,gas,116378.0,automatic,SUV,white,,2018-08-03,7
18983,2018.0,ford f-150,good,8.0,gas,7200.0,automatic,truck,white,,2018-05-17,2
7900,2012.0,chrysler 200,good,4.0,gas,35000.0,automatic,sedan,black,,2018-10-06,66
12500,2018.0,kia soul,excellent,4.0,gas,44000.0,automatic,sedan,white,,2018-11-27,24
5800,2007.0,ford explorer,like new,6.0,gas,99413.0,automatic,SUV,,1.0,2018-11-11,19
3895,2006.0,nissan murano,good,6.0,gas,214932.0,automatic,wagon,,,2018-07-12,9
4250,2012.0,dodge grand caravan,fair,6.0,gas,140000.0,automatic,SUV,,,2018-06-18,43
4995,2005.0,chrysler 300,good,8.0,gas,217167.0,automatic,sedan,green,,2019-04-01,64
3995,2001.0,nissan maxima,good,6.0,gas,177096.0,automatic,sedan,grey,,2018-10-30,73
3995,2009.0,nissan murano,good,6.0,gas,153176.0,automatic,wagon,,,2018-07-05,34
4995,2010.0,dodge charger,good,6.0,gas,145043.5,automatic,sedan,black,,2018-07-31,20
4995,2009.0,nissan murano,good,6.0,gas,164539.0,automatic,wagon,red,,2018-08-06,15
2495,2001.0,toyota camry,good,4.0,gas,193508.0,automatic,sedan,,,2018-10-01,67
5700,2012.0,chevrolet malibu,like new,4.0,gas,105731.0,automatic,sedan,,,2019-02-14,60
5500,2003.0,ford f250,good,8.0,diesel,175000.0,automatic,truck,brown,1.0,2019-01-16,41
14000,2006.0,chevrolet silverado 2500hd,good,8.0,diesel,246000.0,automatic,truck,grey,1.0,2018-12-10,35
4995,2010.0,dodge charger,good,6.0,gas,148527.0,automatic,sedan,custom,,2018-10-26,18
3995,2008.0,nissan rogue,good,4.0,gas,193695.0,automatic,wagon,black,,2018-09-19,96
19700,2015.0,nissan frontier crew cab sv,good,6.0,gas,32980.0,other,pickup,,,2018-10-26,35
5100,2005.0,toyota prius,good,4.0,gas,160000.0,automatic,hatchback,brown,,2019-01-16,67
4000,2008.0,nissan rogue,good,4.0,gas,191702.0,automatic,wagon,red,,2018-10-13,23
3495,2009.0,hyundai sonata,good,6.0,gas,138981.0,automatic,sedan,custom,,2018-05-31,2
3995,2009.0,nissan altima,good,4.0,gas,217821.0,automatic,sedan,grey,,2019-04-01,41
3495,2005.0,toyota camry,good,6.0,gas,212000.0,automatic,sedan,,,2019-01-19,48
5295,2012.0,nissan rogue,good,4.0,gas,101510.0,automatic,wagon,custom,,2018-08-01,47
5995,2009.0,buick enclave,good,6.0,gas,168587.0,automatic,wagon,,,2018-05-06,43
3500,2004.0,gmc yukon,good,8.0,gas,174650.0,automatic,SUV,,1.0,2018-09-19,50
7200,2013.0,toyota corolla,excellent,4.0,gas,109868.0,automatic,sedan,,,2018-06-03,73
24995,2011.0,ford f-250,excellent,8.0,gas,23471.0,automatic,truck,blue,,2019-03-04,45
6995,2004.0,chevrolet silverado 2500hd,excellent,8.0,diesel,153728.0,automatic,pickup,white,,2018-09-12,62
7850,2007.0,ford f-150,good,8.0,gas,141580.5,automatic,pickup,grey,,2019-03-24,24
5995,2003.0,ram 1500,excellent,8.0,gas,125318.0,automatic,pickup,silver,,2018-07-25,37
7495,2007.0,ram 1500,excellent,8.0,gas,165895.0,automatic,pickup,grey,1.0,2018-07-23,44
4850,2013.0,nissan sentra,good,4.0,gas,39922.0,automatic,sedan,grey,,2019-03-28,17
6950,2009.0,toyota tacoma,good,6.0,gas,155902.5,automatic,pickup,silver,,2018-07-22,83
5995,2004.0,ford f-150,excellent,8.0,gas,153500.0,automatic,pickup,silver,,2019-02-17,49
6495,2013.0,ford escape,excellent,4.0,gas,125300.0,automatic,SUV,white,,2018-11-15,9
6495,2007.0,ford expedition,excellent,8.0,gas,166428.0,automatic,SUV,blue,,2018-11-01,51
2495,2000.0,ford taurus,excellent,6.0,gas,98074.0,automatic,sedan,blue,,2018-06-01,27
5995,2006.0,ford f-150,excellent,8.0,gas,142868.0,automatic,pickup,black,,2018-07-29,17
6995,2005.0,ford f-150,excellent,8.0,gas,162186.0,automatic,pickup,red,1.0,2018-10-18,68
3995,2011.0,ford explorer,excellent,6.0,gas,133794.0,automatic,SUV,silver,,2018-12-29,52
3595,2008.0,hyundai elantra,excellent,4.0,gas,144000.0,automatic,sedan,,,2018-10-24,102
5000,2010.0,toyota tacoma,excellent,4.0,gas,215000.0,automatic,pickup,white,,2019-01-10,24
9899,2013.0,chevrolet silverado 1500,good,6.0,gas,111000.0,automatic,pickup,white,,2018-06-26,46
11899,2014.0,ford f150,good,6.0,gas,110000.0,automatic,pickup,silver,,2018-07-16,34
23978,2014.0,toyota tundra,excellent,8.0,gas,119057.0,automatic,pickup,black,,2018-07-06,29
26500,2017.0,chevrolet silverado 1500,excellent,6.0,gas,28000.0,automatic,pickup,black,1.0,2018-09-28,13
6450,2011.0,ford escape,good,4.0,gas,124512.0,automatic,wagon,,1.0,2019-02-16,175
24000,2015.0,ford f-150,excellent,6.0,gas,83250.0,automatic,truck,,1.0,2019-02-06,35
14950,2012.0,chevrolet silverado 1500,good,8.0,gas,129679.5,automatic,truck,white,1.0,2019-01-25,67
3995,2003.0,chevrolet trailblazer,good,6.0,gas,176965.0,automatic,wagon,grey,,2018-10-22,39
2995,2004.0,ford expedition,good,8.0,gas,308765.0,automatic,wagon,black,,2019-03-23,27
5495,2007.0,ford expedition,good,8.0,gas,163214.0,automatic,SUV,,,2018-07-28,43
5995,2012.0,hyundai sonata,good,4.0,gas,114072.0,automatic,sedan,black,,2018-10-27,76
4995,2008.0,ford edge,good,6.0,gas,208362.0,automatic,wagon,grey,,2019-03-17,10
4995,2007.0,toyota camry,good,4.0,gas,159072.0,automatic,sedan,blue,,2019-03-20,16
6995,2011.0,chevrolet traverse,good,6.0,gas,143019.0,automatic,wagon,black,1.0,2019-04-10,20
6995,2011.0,gmc acadia,good,6.0,gas,160560.0,automatic,SUV,,,2019-03-26,81
5495,2009.0,chevrolet traverse,good,6.0,gas,164286.0,automatic,wagon,silver,,2019-02-23,58
4495,2005.0,ford explorer,good,6.0,gas,139153.0,automatic,wagon,black,,2018-12-10,33
4995,2008.0,gmc acadia,good,6.0,gas,191232.0,automatic,SUV,purple,,2018-06-15,76
4995,2007.0,nissan murano,good,6.0,gas,168076.0,automatic,wagon,,,2018-11-21,70
8995,2013.0,chevrolet camaro,good,6.0,gas,179366.0,automatic,coupe,,,2018-12-10,12
6495,2011.0,ford expedition,good,8.0,gas,241444.0,automatic,wagon,black,,2019-01-06,62
5995,2014.0,nissan sentra,good,4.0,gas,78918.0,automatic,sedan,silver,,2019-03-14,38
3995,2012.0,chrysler 300,good,6.0,gas,184742.0,automatic,sedan,blue,,2018-07-13,17
5995,2013.0,dodge charger,good,6.0,gas,232991.0,automatic,sedan,grey,,2018-05-28,19
4995,2008.0,hyundai santa fe,good,6.0,gas,167742.0,automatic,wagon,silver,,2018-08-31,56
3495,2006.0,toyota sienna,good,6.0,gas,225709.0,automatic,van,blue,,2018-05-09,39
7995,2011.0,gmc acadia,good,6.0,gas,146149.0,automatic,SUV,grey,,2019-03-09,31
6995,2011.0,acura tl,good,6.0,gas,181865.0,automatic,sedan,,,2018-07-23,47
3995,2005.0,acura tl,good,6.0,gas,204645.0,automatic,sedan,,,2018-05-09,14
4995,2008.0,nissan rogue,good,4.0,gas,147356.0,automatic,wagon,grey,,2018-08-31,19
10900,2000.0,ford f250,good,4.0,diesel,10000.0,automatic,truck,white,1.0,2018-08-24,100
11950,2015.0,dodge grand caravan,good,6.0,gas,101154.0,automatic,van,red,,2018-10-20,3
8950,2011.0,chevrolet silverado 1500,good,6.0,gas,121333.0,automatic,truck,white,,2018-12-03,3
6950,2006.0,chevrolet colorado,good,5.0,gas,143248.0,automatic,truck,white,1.0,2018-07-23,29
6950,2015.0,chevrolet colorado,good,5.0,gas,151753.0,automatic,truck,black,1.0,2018-09-03,6
10950,2009.0,chevrolet silverado 1500,good,8.0,gas,157247.0,automatic,truck,blue,1.0,2018-08-23,21
10950,2013.0,chevrolet silverado 3500hd,good,8.0,gas,206148.0,automatic,truck,white,,2018-10-24,28
9950,2013.0,kia sorento,good,4.0,gas,99840.0,automatic,wagon,custom,1.0,2018-12-03,25
4995,2013.0,chrysler 200,good,4.0,gas,189356.0,automatic,sedan,white,,2018-12-28,6
5995,2011.0,chevrolet traverse,good,6.0,gas,156971.5,automatic,wagon,silver,,2019-03-21,28
3995,2011.0,chevrolet impala,good,6.0,gas,123025.0,automatic,sedan,black,,2019-01-05,35
3495,2004.0,honda civic,good,4.0,gas,268368.0,automatic,coupe,grey,,2018-06-13,13
3495,2008.0,hyundai sonata,good,6.0,gas,150722.0,automatic,sedan,custom,,2018-07-29,16
3995,2005.0,ram 1500,good,8.0,gas,220917.0,automatic,truck,black,,2019-01-19,8
7995,2012.0,gmc acadia,good,6.0,gas,122970.0,automatic,SUV,white,,2018-07-26,23
3995,2003.0,ram 1500,good,8.0,gas,265530.0,automatic,truck,custom,,2019-03-22,25
3995,2007.0,jeep liberty,good,6.0,gas,203286.0,automatic,wagon,silver,,2019-04-02,10
3995,2005.0,chevrolet impala,good,6.0,gas,136622.0,automatic,sedan,grey,,2018-10-12,40
6995,2009.0,gmc acadia,good,6.0,gas,177676.0,automatic,SUV,,,2018-10-13,41
3495,2003.0,bmw x5,good,8.0,gas,215211.0,automatic,wagon,black,,2018-09-15,10
4995,2014.0,kia soul,good,4.0,gas,170448.0,automatic,wagon,green,,2019-01-09,5
4995,2000.0,ford f-150,good,8.0,gas,241915.0,automatic,truck,,,2018-11-25,52
7995,2012.0,chevrolet traverse,good,6.0,gas,158040.0,automatic,wagon,black,,2019-01-02,35
2495,2005.0,ford taurus,good,6.0,gas,253800.0,automatic,sedan,,,2018-12-18,36
3995,2009.0,nissan murano,good,6.0,gas,163912.0,automatic,wagon,custom,,2019-03-21,30
6995,2011.0,chevrolet traverse,good,6.0,gas,168281.0,automatic,SUV,,,2018-10-11,86
4995,2008.0,honda cr-v,good,4.0,gas,286355.0,automatic,wagon,blue,,2018-05-22,17
3995,2006.0,jeep grand cherokee,good,6.0,gas,178404.0,automatic,wagon,custom,1.0,2018-10-06,51
6995,2009.0,chevrolet traverse,good,6.0,gas,107972.0,automatic,wagon,silver,,2018-09-24,27
7995,2012.0,jeep grand cherokee,good,6.0,gas,149906.0,automatic,wagon,,,2018-07-29,23
3995,2010.0,ford focus,good,4.0,gas,151585.0,automatic,sedan,,,2018-06-20,24
5995,2008.0,ram 1500,good,8.0,gas,239205.0,automatic,truck,custom,,2018-09-11,59
4995,2007.0,toyota camry,good,4.0,gas,173004.0,automatic,sedan,silver,,2018-07-22,14
7200,2008.0,chevrolet silverado 1500,like new,6.0,gas,128066.0,automatic,truck,white,,2019-03-25,3
3995,2008.0,toyota camry,good,4.0,gas,185440.0,automatic,sedan,custom,,2019-04-13,130
3995,2006.0,chevrolet tahoe,good,8.0,gas,247904.0,automatic,wagon,white,1.0,2018-10-16,20
7200,2008.0,chevrolet silverado,like new,6.0,gas,128066.0,automatic,truck,white,,2018-08-14,51
4995,2010.0,dodge charger,good,6.0,gas,145043.5,automatic,sedan,custom,,2018-12-08,24
4995,2009.0,nissan murano,good,6.0,gas,205081.0,automatic,wagon,black,,2018-05-04,34
4900,2005.0,bmw x5,good,8.0,gas,141060.5,manual,SUV,blue,1.0,2018-10-27,35
5800,2007.0,ford explorer,like new,6.0,gas,131193.0,automatic,SUV,white,1.0,2018-06-23,66
4600,2011.0,chevrolet silverado 1500,good,8.0,gas,165000.0,automatic,pickup,white,,2018-10-22,118
14000,2004.0,ford f-250,good,8.0,diesel,177500.0,manual,pickup,,1.0,2018-05-19,44
6500,2010.0,ford f-150,excellent,8.0,gas,135578.5,automatic,truck,white,,2018-05-14,40
18900,2012.0,ford f-250 sd,excellent,8.0,diesel,235000.0,automatic,truck,,1.0,2018-09-06,64
24500,2011.0,ram 3500,excellent,6.0,gas,210850.0,automatic,truck,custom,1.0,2018-07-13,84
12900,2011.0,chevrolet silverado 1500,excellent,8.0,gas,115163.0,automatic,truck,white,1.0,2019-01-18,18
7500,2012.0,ford fusion se,like new,4.0,gas,88000.0,automatic,sedan,red,,2018-08-25,58
2900,2007.0,toyota prius,fair,4.0,hybrid,101921.0,automatic,hatchback,grey,,2018-09-23,66
20000,2015.0,ram 1500,excellent,8.0,gas,73000.0,automatic,truck,black,1.0,2018-10-03,13
3995,2012.0,ford focus,good,4.0,gas,151585.0,automatic,sedan,red,,2019-03-06,12
11000,2006.0,ford f250,good,8.0,diesel,233000.0,automatic,truck,custom,1.0,2018-12-02,44
15500,2011.0,chevrolet silverado 1500,excellent,8.0,gas,213000.0,automatic,truck,blue,,2018-05-28,41
10600,2012.0,honda accord,good,4.0,gas,110496.0,automatic,sedan,black,,2018-07-29,132
9400,2015.0,volkswagen jetta,good,4.0,gas,69059.0,automatic,sedan,,,2018-08-18,6
10700,2010.0,toyota corolla,good,4.0,gas,125000.0,automatic,sedan,grey,,2019-01-09,59
22999,2015.0,gmc sierra,like new,8.0,gas,79415.5,automatic,truck,,1.0,2018-12-20,88
19999,2012.0,ram 2500,excellent,6.0,diesel,154227.0,automatic,truck,,,2019-04-09,29
12500,2015.0,ford f-150,excellent,6.0,gas,179658.0,automatic,pickup,white,,2019-01-15,18
8500,2002.0,gmc sierra,good,8.0,gas,123067.0,automatic,truck,white,,2019-02-10,30
14500,2009.0,ford f350,excellent,8.0,diesel,226996.0,automatic,truck,white,,2019-03-12,7
12500,2010.0,ford f150,excellent,8.0,gas,124202.0,automatic,pickup,white,,2018-12-13,15
10500,2001.0,toyota 4runner,like new,6.0,gas,95000.0,automatic,SUV,silver,1.0,2018-06-18,49
24995,2014.0,toyota 4runner,good,6.0,gas,126703.0,automatic,SUV,black,1.0,2018-09-17,14
13000,2007.0,chevrolet silverado 2500hd,good,8.0,diesel,298900.0,automatic,truck,black,1.0,2018-05-26,50
5500,2013.0,chevrolet malibu,good,4.0,gas,98342.0,automatic,sedan,black,,2018-05-05,42
6500,2008.0,chevrolet silverado 1500,good,8.0,gas,172000.0,manual,truck,custom,1.0,2018-08-16,54
12500,2004.0,ford f250,good,8.0,diesel,141100.0,automatic,truck,silver,1.0,2019-04-04,72
9000,2013.0,toyota tacoma,good,4.0,gas,106710.0,automatic,pickup,,,2018-09-07,9
8500,2014.0,nissan maxima,good,6.0,gas,79000.0,automatic,sedan,,,2018-06-01,70
18543,2017.0,chevrolet silverado 1500,excellent,6.0,gas,41000.0,automatic,truck,black,,2018-05-25,50
14000,2016.0,honda civic lx,excellent,4.0,gas,17000.0,automatic,sedan,black,,2018-06-13,56
4000,2003.0,ford explorer,like new,6.0,gas,152000.0,automatic,SUV,,,2018-10-18,17
2850,2010.0,chevrolet impala,good,6.0,gas,148000.0,automatic,sedan,grey,,2018-07-28,43
6500,2008.0,buick enclave,good,6.0,gas,146356.0,automatic,van,,,2018-05-13,29
20000,2010.0,ford f250,excellent,8.0,diesel,126478.0,automatic,truck,black,1.0,2018-06-13,54
7200,2008.0,chevrolet silverado,like new,6.0,gas,128066.0,automatic,truck,white,,2019-02-20,23
8995,2012.0,jeep liberty,like new,6.0,gas,84000.0,automatic,sedan,white,1.0,2018-09-25,35
14950,2012.0,chevrolet silverado 1500,good,8.0,gas,159402.0,automatic,truck,,1.0,2018-08-27,38
6450,2011.0,ford escape,good,4.0,gas,114468.5,automatic,wagon,,1.0,2018-12-15,12
11950,2015.0,dodge grand caravan,good,6.0,gas,101154.0,automatic,van,,,2019-01-31,26
10950,2013.0,chevrolet silverado 3500hd,good,8.0,gas,206148.0,automatic,truck,white,,2018-08-15,17
6950,2006.0,chevrolet colorado,good,5.0,gas,143248.0,automatic,truck,white,1.0,2018-05-18,43
10950,2009.0,chevrolet silverado 1500,good,8.0,gas,157247.0,automatic,truck,blue,1.0,2019-04-15,24
9950,2013.0,kia sorento,good,4.0,gas,99840.0,automatic,wagon,,1.0,2019-04-14,8
8950,2011.0,chevrolet silverado 1500,good,6.0,gas,121333.0,automatic,truck,white,,2018-09-13,57
6950,2005.0,chevrolet colorado,good,5.0,gas,149500.0,automatic,truck,black,1.0,2019-02-01,9
4000,2005.0,toyota rav4,fair,4.0,gas,133456.5,automatic,SUV,,1.0,2018-05-15,11
4000,2007.0,jeep grand cherokee,good,6.0,gas,150015.0,automatic,SUV,grey,1.0,2018-06-05,42
6000,2009.0,gmc sierra 1500,excellent,6.0,gas,199000.0,automatic,truck,orange,,2018-10-22,17
6995,2010.0,ford escape,excellent,6.0,gas,118000.0,automatic,SUV,,1.0,2018-12-26,15
6500,2010.5,chrysler town & country,good,6.0,gas,146700.0,automatic,van,blue,,2019-02-08,42
6995,2016.0,chevrolet cruze,good,4.0,gas,111716.0,automatic,sedan,silver,,2019-03-20,84
11000,2016.0,toyota camry,excellent,4.0,gas,100000.0,automatic,sedan,custom,,2018-09-20,53
